job_title,company_name,location,summary,salary,clean_address,commute,distance_km
Director of Talent Management,National Immigration Law Center,"Los Angeles, CA",The DTM uses data and analytics to set priorities for improvements aligned with ongoing strategic imperatives....,Nothing_found,"National Immigration Law Center Los Angeles, CA",,
"Senior Regional Project Manager, North America PMO (Multiple Openings)",Johnson & Johnson Family of Companies,"Los Angeles, CA",Subject Matter Expert in project & program management for Lifecycle Management and Innovation projects • Work closely with the Business/Supply Chain leaders to...,Nothing_found,"Johnson & Johnson Family of Companies Los Angeles, CA",,
Assistant Dean,Mount St. Mary's College,"Los Angeles, CA 90007","To address matters involving student academic standing in the traditional undergraduate and pre-A.D.N. programs, including the associate of arts students, on...",Nothing_found,"Mount St. Mary's College Los Angeles, CA 90007",,
"Director, Data Analytics",Molina Healthcare,"Long Beach, CA","Director, Data Analytics - (179275). Responsible for daily operations of Enrollment Accounting Data Analytics team. No....",Nothing_found,"Molina Healthcare Long Beach, CA",,
Market Director - West,Spredfast,"Los Angeles, CA",They enable us to deliver integrated solutions that tap the full range of their consulting and brand marketing experience as well as the capabilities of our...,Nothing_found,"Spredfast Los Angeles, CA",,
"Director, Innovation",Creative Alignments,"Los Angeles, CA","Work closely with Analytics & Insights, Sales, and Marketing to incorporate insights of existing and desired target consumers and markets;...",Nothing_found,"Creative Alignments Los Angeles, CA",,
Director of eCommerce,Kiln,"Los Angeles, CA","Analyze web analytics and programs and make recommendations for improvements. Los Angeles based apparel company, launching in early 2018, is seeking a full-time...",Nothing_found,"Kiln Los Angeles, CA",,
Director of Research and Analytics,The Influential Network,"Beverly Hills, CA 90211","Highly proficient with Google Analytics, Facebook Ad Manager/Audience Insights/Analytics, Pixel Tracking, and other relevant ad platforms and analytics tools....",Nothing_found,"The Influential Network Beverly Hills, CA 90211",,
Senior Manager - Direct Marketing Analytics and Data Science,Kaiser Permanente,"Burbank, CA","Design and execute analytics for studying business issues (market research, scenario planning, forecasting, market share, profitability, etc);...",Nothing_found,"Kaiser Permanente Burbank, CA",,
"Assistant Dean, Traditional Undergraduate Programs, Doheny Campus",Mount Saint Mary's University,"Los Angeles, CA","To address matters involving student academic standing in the traditional undergraduate and pre-A.D.N. programs, including the associate of arts students, on...",Nothing_found,"Mount Saint Mary's University Los Angeles, CA",,
"VP, Brand Partnerships",Warner Bros. Entertainment Group,"Burbank, CA","Apply consumer data and analytics, leveraging both Machinima and broader Warner Bros. What part will you play?...",Nothing_found,"Warner Bros. Entertainment Group Burbank, CA",,
VP of People,Tala,"Santa Monica, CA","Extensive experience building and scaling people analytics function. Oversee Tala’s global talent acquisition, onboarding, talent operations, people analytics,...",Nothing_found,"Tala Santa Monica, CA",,
Community Director,WeWork,"Los Angeles, CA",Leverage current tools and analytics to identify and recommend opportunities to increase revenue & reduce OPEX. Goals & Objectives....,Nothing_found,"WeWork Los Angeles, CA",,
Director of Financial Operations,"Cast & Crew Entertainment Services, LLC","Burbank, CA",Strategic thinker able to drill down to the analytics with a detail-oriented focus on individual tasks and assignments....,Nothing_found,"Cast & Crew Entertainment Services, LLC Burbank, CA",,
"Director, Marketing Operations",Magento,"Culver City, CA 90232","Marketing measurement, analysis and delivery, including global markets, if applicable and using data from marketing automation systems, sales for automation,...",Nothing_found,"Magento Culver City, CA 90232",,
SEO Manager,TVG Network,"Los Angeles, CA 90045",Proficiency in web analytics software and keyword tools. Leverage customer insights and analytics to continually optimize campaigns....,Nothing_found,"TVG Network Los Angeles, CA 90045",,
"VP, Analytics/Modeling",Blackwood Seven,"Los Angeles, CA","As VP, Analytics, you will be part of the management team and will lead our analytics and modeling efforts while leveraging our media analytics SaaS platform....",Nothing_found,"Blackwood Seven Los Angeles, CA",,
Director of Ad Operations,Blavity,"Los Angeles, CA 90017","Adobe Media Optimizer, Google Analytics, Omniture). Working knowledge in web/media analytics platforms (e.g., DoubleClick for Advertisers,....",Nothing_found,"Blavity Los Angeles, CA 90017",,
"Director, Data Scientist",KPMG,"Los Angeles, CA 90071","KPMG is currently seeking a Director, to join our Data & Analytics Organization. Translate advanced business analytics problems into technical approaches that...",Nothing_found,"KPMG Los Angeles, CA 90071",,
Executive Director,CEDARS-SINAI,"Los Angeles, CA","Five years of experience in the application of improvement tools and data analysis, demonstrating success in completing increasingly complex projects and a...",Nothing_found,"CEDARS-SINAI Los Angeles, CA",,
"Director, Technical Support Operations",Internet Brands,"Los Angeles, CA","Los Angeles based Internet Brands, Inc. is seeking to hire an experienced Director, Technical Support Operations to lead a very talented team of high...",Nothing_found,"Internet Brands Los Angeles, CA",,
Associate Creative Asset Manager,Merkle Inc.,"Burbank, CA 91522","You will have the opportunity to be a part of an amazing team working closely with clients and internal teams such as Media Activation, Digital Analytics and...",Nothing_found,"Merkle Inc. Burbank, CA 91522",,
Creative Manager,Norchem,"Los Angeles, CA 90032","Expert in contemporary digital engagement programs, from interactive design to brand campaigns Expert proficiency in graphic design preferred An intimate...",Nothing_found,"Norchem Los Angeles, CA 90032",,
"Sr. Manager, Data Management & Analytics",True Religion Brand Jeans,"Manhattan Beach, CA","Someone with experience managing a staff of technical resources, especially data management and analytics professionals....",Nothing_found,"True Religion Brand Jeans Manhattan Beach, CA",,
"Director, Strategy",POSSIBLE,"Los Angeles, CA","Experience working with Creative, User Experience, Account and Analytics teams. Who we are:....",Nothing_found,"POSSIBLE Los Angeles, CA",,
"Director, Employee Engagement",Estee Lauder,"Culver City, CA 90232","Strength in analytics with the ability to measure training ROI and monitor impacts to attraction, retention, turnover and engagement metrics....",Nothing_found,"Estee Lauder Culver City, CA 90232",,
Editorial Director,Beautycon Media,"Los Angeles, CA 90038","Understand how to analyze content analytics in order to best inform editorial calendar. Use data, analytics and media insight to set the editorial direction of...",Nothing_found,"Beautycon Media Los Angeles, CA 90038",,
"Director, D&I Talent Development Programs",The Walt Disney Company (Corporate),"Burbank, CA",Ensures business segments have access to the right analytics and insights at the right time. Study talent management system(s) to identify opportunities for...,Nothing_found,"The Walt Disney Company (Corporate) Burbank, CA",,
"Sr. Director, Client Services - West",Amobee,"Santa Monica, CA",Partner closely with analytics team to garner and deliver insights to customers that help them achieve their underlying business objectives....,Nothing_found,"Amobee Santa Monica, CA",,
"Associate Director, Analytics",Mullen,"Los Angeles, CA",We are seeking an Associate Director of Analytics to join our Los Angeles or San Francisco Analytics team....,Nothing_found,"Mullen Los Angeles, CA",,
"Vice President, Brand and Performance Marketing",Warner Bros. Entertainment Group,"Burbank, CA","We are looking for a passionate, highly dynamic VP of Brand and Performance Marketing with a proven track record of success and achievement in franchise...",Nothing_found,"Warner Bros. Entertainment Group Burbank, CA",,
Director of Production,The Salvation Army Western USA,"Santa Monica, CA","Production Manager The Salvation Army Santa Monica Adult Rehabilitation Center POSITION AVAILABILITY ANNOUNCEMENT DATE OF ANNOUNCEMENT January 15, 2018...",Nothing_found,"The Salvation Army Western USA Santa Monica, CA",,
Senior Content Strategist -Director of Content Strategy -West Coast,Citizen Relations,"Los Angeles, CA","Strong experience and sound understanding of the unique functionality across social platforms, analytics tools, digital and paid media landscape....",Nothing_found,"Citizen Relations Los Angeles, CA",,
"Region Business Manager, I&I",Celgene Corporation,"Los Angeles, CA 90025",Other Locations: US- CA- Los Angeles Description Celgene is a global biopharmaceutical company leading the way in medical innovation to help patients live...,Nothing_found,"Celgene Corporation Los Angeles, CA 90025",,
UBD Operations Senior Business Partner,NBCUniversal,"Universal City, CA","Contribute to best practices across the primary UBD business functions (i.e., Finance, BI & Analytics, Sales, PD, Creative, Legal) and contribute to delivery of...",Nothing_found,"NBCUniversal Universal City, CA",,
"Director, Product - Editorial",Taboola,"Los Angeles, CA","We are looking for a Director of Product to lead our Editorial product known as Taboola Newsroom. You will conceptualize, plan, and drive the execution of...",Nothing_found,"Taboola Los Angeles, CA",,
